video_id	video_title	date	segment_number	segment_timestamp	segment_url	segment_topic	reference	article_link	segment_name	doi	open_alex_id	classification
V2XQ2eWFF9c	Czytamy naturę #80 | Drukarka 3D superszczegółowa - Mapy mikrobów - Marsz komórek	2021-01-11T10:10:47Z	3)	21:48	https://www.youtube.com/watch?v=V2XQ2eWFF9c&t=1308s	marszu keranocytów ku zadrapania naskórka.	Bornes, L., Windoffer, R., Leube, R. E., Morgner, J., & van Rheenen, J. (2020). Scratch-induced partial skin wounds re-epithelialize by sheets of independently migrating keratinocytes. Life science alliance, vol. 4, no. 1, e202000765	https://www.life-science-alliance.org/content/4/1/e202000765	Marsz komórek	https://doi.org/10.26508/lsa.202000765	https://openalex.org/W3109849579	Chemia|Materiały miękkie i biokompatybilne|Inżynieria tkankowa i biomedyczna
xPEyfSjrPj8	Czytamy naturę #78 | Balon sterowany AI - Tlen z wody na Marsie - Świecące grzyby	2020-12-21T10:28:51Z	1)	01:06	https://www.youtube.com/watch?v=xPEyfSjrPj8&t=66s	o tym, jak sterować balonem pośród zawieruchy wiatrów stratosferycznych - okazuje się, że to kolejna rzecz, z którą sztuczna inteligencja radzi sobie lepiej niż człowiek	Bellemare, M. G., Candido, S., Castro, P. S., Gong, J., Machado, M. C., Moitra, S., ... & Wang, Z. (2020). Autonomous navigation of stratospheric balloons using reinforcement learning. Nature, 588(7836), 77-82	https://www.nature.com/articles/s41586-020-2939-8	Balon sterowany AI	https://doi.org/10.1038/s41586-020-2939-8	https://openalex.org/W3107153805	Ziemia|Gleba, woda, biosfera|Atmosfera i klimat
xPEyfSjrPj8	Czytamy naturę #78 | Balon sterowany AI - Tlen z wody na Marsie - Świecące grzyby	2020-12-21T10:28:51Z	2)	11:35	https://www.youtube.com/watch?v=xPEyfSjrPj8&t=695s	o tym, jak z marsjańskiej solanki uzyskać wodór i tlen - a więc dwie rzeczy, których mogą potrzebować astronauci na Marsie	Gayen, P., Sankarasubramanian, S., & Ramani, V. K. (2020). Fuel and oxygen harvesting from Martian regolithic brine. Proceedings of the National Academy of Sciences, 117 (50) 31685-31689	https://www.pnas.org/content/117/50/31685	Tlen z wody na Marsie	https://doi.org/10.1073/pnas.2008613117	https://openalex.org/W3107754633	Fizyka|Kosmos|Asteroidy i wietrzenie kosmiczne
xPEyfSjrPj8	Czytamy naturę #78 | Balon sterowany AI - Tlen z wody na Marsie - Świecące grzyby	2020-12-21T10:28:51Z	3)	22:49	https://www.youtube.com/watch?v=xPEyfSjrPj8&t=1369s	o tym, skąd się wzięły świecące grzyby.	Ke, H. M., Lee, H. H., Lin, C. Y. I., Liu, Y. C., Lu, M. R., Hsieh, J. W. A., ... & Shang, G. (2020). Mycena genomes resolve the evolution of fungal bioluminescence. PNAS, 117 (49) 31267-31277	https://www.pnas.org/content/117/49/31267	Świecące grzyby	https://doi.org/10.1073/pnas.2010761117	https://openalex.org/W3106652161	Biologia|Biologia organizmów|Genetyka organizmów i populacji
_rzpx3t2DiU	Czytamy naturę #77 | Neutrina z jądra Słońca - Fraktalne nanokryształki - O ciekawości	2020-12-14T07:59:09Z	1)	00:57	https://www.youtube.com/watch?v=_rzpx3t2DiU&t=57s	o wykryciu specjalnej podgrupki neutrin, które trafiły do włoskiego detektora Borexino, a które dają nam wgląd w reakcje jądrowe zachodzące w jądrze naszego Słońca	Borexino Collaboration. (2020). Experimental evidence of neutrinos produced in the CNO fusion cycle in the Sun. Nature, 587(7835), 577-582	https://www.nature.com/articles/s41586-020-2934-0	Neutrina z jądra Słońca	https://doi.org/10.1038/s41586-020-2934-0	https://openalex.org/W3112961481	Fizyka|Kosmos|Kosmologia i astronomia obserwacyjna
_rzpx3t2DiU	Czytamy naturę #77 | Neutrina z jądra Słońca - Fraktalne nanokryształki - O ciekawości	2020-12-14T07:59:09Z	2)	09:33	https://www.youtube.com/watch?v=_rzpx3t2DiU&t=573s	o sposobie na tworzenie nanokryształów o dowolnym kształcie	Smith, J. D., Scanlan, M. M., Chen, A. N., Ashberry, H. M., & Skrabalak, S. E. (2020). Kinetically Controlled Sequential Seeded Growth: A General Route to Crystals with Different Hierarchies. ACS nano	https://pubs.acs.org/doi/10.1021/acsnano.0c07384	Fraktalne nanokryształki	https://doi.org/10.1021/acsnano.0c07384	https://openalex.org/W3097338028	Biologia|Ekologia i ochrona środowiska|Jakość wody, mikroorganizmy wodne
_rzpx3t2DiU	Czytamy naturę #77 | Neutrina z jądra Słońca - Fraktalne nanokryształki - O ciekawości	2020-12-14T07:59:09Z	3)	15:12	https://www.youtube.com/watch?v=_rzpx3t2DiU&t=912s	o ciekawości świata i o tym, jak zachowuje się człowiek posadzony przed Wikipedią z jednym prostym zadaniem: klikaj sobie śmiało przez 15 minut i czytaj o tym, cokolwiek Cię zainteresuje.	Lydon-Staley, D. M., Zhou, D., Blevins, A. S., Zurn, P., & Bassett, D. S. (2020). Hunters, busybodies and the knowledge network building associated with deprivation curiosity. Nature Human Behaviour, 1-10	https://www.nature.com/articles/s41562-020-00985-7	O ciekawości	https://doi.org/10.1038/s41562-020-00985-7	https://openalex.org/W3109014588	Życie człowieka|Wiedza i edukacja|Szkoła islamska
Z79rM8Kvd6s	Czytamy naturę #76 | Google AI zwija białka - Robot-badacz oceanów - Matematyka pejzażu	2020-12-07T10:36:26Z	1)	01:06	https://www.youtube.com/watch?v=Z79rM8Kvd6s&t=66s	sporym kroku naprzód w rozwiązaniu problemu zwijania białek: wyjaśniam, o co chodzi, i na czym polegał ten krok	Senior, A. W., Evans, R., Jumper, J., Kirkpatrick, J., Sifre, L., Green, T., ... & Penedones, H. (2020). Improved protein structure prediction using potentials from deep learning. Nature, 577(7792), 706-710	https://www.nature.com/articles/s41586-019-1923-7	Google AI zwija białka	https://doi.org/10.1038/s41586-019-1923-7	https://openalex.org/W2999044305	Chemia|Makrocząstki|Białka
Z79rM8Kvd6s	Czytamy naturę #76 | Google AI zwija białka - Robot-badacz oceanów - Matematyka pejzażu	2020-12-07T10:36:26Z	2)	11:26	https://www.youtube.com/watch?v=Z79rM8Kvd6s&t=686s	nowiutkim autonomicznym robocie do badania głębi oceanów	Breier, J. A., Jakuba, M. V., Saito, M. A., Dick, G. J., Grim, S. L., Chan, E. W., ... & Dupont, C. L. (2020). Revealing ocean-scale biochemical structure with a deep-diving vertical profiling autonomous vehicle. Science Robotics, 5(48)	https://robotics.sciencemag.org/content/5/48/eabc7104/tab-pdf	Robot-badacz oceanów	https://doi.org/10.1126/scirobotics.abc7104	https://openalex.org/W3107358105	Biologia|Ekologia i ochrona środowiska|Jakość wody, mikroorganizmy wodne
Z79rM8Kvd6s	Czytamy naturę #76 | Google AI zwija białka - Robot-badacz oceanów - Matematyka pejzażu	2020-12-07T10:36:26Z	3)	18:24	https://www.youtube.com/watch?v=Z79rM8Kvd6s&t=1104s	matematycznej analizie tysięcy obrazów mającej odkryć nowe trendy w historii sztuki na przestrzeni epok.	Lee, B., Seo, M. K., Kim, D., Shin, I. S., Schich, M., Jeong, H., & Han, S. K. (2020). Dissecting landscape art history with information theory. Proceedings of the National Academy of Sciences, 117(43), 26580-26590	https://www.pnas.org/content/117/43/26580	Matematyka pejzażu	https://doi.org/10.1073/pnas.2011927117	https://openalex.org/W3092423708	Społeczeństwo|Rynki i rządy|Turystyka
RaJLjFm8LRw	Czytamy naturę #75 | Pterozaury górą i dołem - Nowe fale mózgowe - Ile dzisiaj zrobisz kilometrów?	2020-11-30T08:37:57Z	1)	01:08	https://www.youtube.com/watch?v=RaJLjFm8LRw&t=68s	opowiadam o tym, jakie postępy poczyniły pterozaury w czasie 150 mln lat ewolucji i co by było, gdyby ich nie wykosiła asteroida	Venditti, C., Baker, J., Benton, M. J., Meade, A., & Humphries, S. (2017). 150 million years of sustained increase in pterosaur flight efficiency. Nature 587, 83–86(2020)	https://www.nature.com/articles/s41586-020-2858-8	Pterozaury górą i dołem	https://doi.org/10.1038/s41586-020-2858-8	https://openalex.org/W3097125722	Biologia|Ekologia i ochrona środowiska|Ekologia i zachowania zwierząt
RaJLjFm8LRw	Czytamy naturę #75 | Pterozaury górą i dołem - Nowe fale mózgowe - Ile dzisiaj zrobisz kilometrów?	2020-11-30T08:37:57Z	2)	09:12	https://www.youtube.com/watch?v=RaJLjFm8LRw&t=552s	"pokazuję nowo odkryte fale mózgowe, wpływające na percepcję wzrokową, a być może i podłączone po inne wewnętrzne ""zegary"" naszego mózgu"	Davis, Z. W., Muller, L., Martinez-Trujillo, J., Sejnowski, T., & Reynolds, J. H. (2020). Spontaneous travelling cortical waves gate perception in behaving primates. Nature, 587, 432–436(2020)	https://www.nature.com/articles/s41586-020-2802-y	Nowe fale mózgowe	https://doi.org/10.1038/s41586-020-2802-y	https://openalex.org/W3091926688	Medycyna|Mózg i zdrowie psychiczne|Procesy poznawcze człowieka
RaJLjFm8LRw	Czytamy naturę #75 | Pterozaury górą i dołem - Nowe fale mózgowe - Ile dzisiaj zrobisz kilometrów?	2020-11-30T08:37:57Z	3)	20:42	https://www.youtube.com/watch?v=RaJLjFm8LRw&t=1242s	przedstawiam wyniki badań nad ruchliwością 700 tysięcy posiadaczy nadajników GPS i wyjaśniam, raz na zawsze, kto ma największe pudełko.	Alessandretti, L., Aslak, U., & Lehmann, S. (2020). The scales of human mobility. Nature, 587(7834), 402-407	https://www.nature.com/articles/s41586-020-2909-1	Ile dzisiaj zrobisz kilometrów?	https://doi.org/10.1038/s41586-020-2909-1	https://openalex.org/W3098208509	Społeczeństwo|Budynki i transport|Transport samochodowy, komunikacja miejska
qPNNcVUuRhM	Czytamy naturę #74 | Ile jest materii w Kosmosie? - 1,8 mld drzew - Progresywny Kaktus	2020-11-23T08:49:11Z	1)	00:41	https://www.youtube.com/watch?v=qPNNcVUuRhM&t=41s	"o tym, jak policzyć, ile jest zwykłej (tj. ""barionowej"") materii w Kosmosie?"	Mossa, V., Stöckel, K., Cavanna, F., Ferraro, F., Aliotta, M., Barile, F., ... & Bruno, C. G. (2020). The baryon density of the Universe from an improved rate of deuterium burning. Nature, 587(7833), 210-213	https://www.nature.com/articles/s41586-020-2878-4	Ile jest materii w Kosmosie?	https://doi.org/10.1038/s41586-020-2878-4	https://openalex.org/W3105037260	Fizyka|Fizyka teoretyczna|Fizyka cząstek
qPNNcVUuRhM	Czytamy naturę #74 | Ile jest materii w Kosmosie? - 1,8 mld drzew - Progresywny Kaktus	2020-11-23T08:49:11Z	2)	15:23	https://www.youtube.com/watch?v=qPNNcVUuRhM&t=923s	o tym, jakie płyną korzyści z policzenia wszystkich drzew w Afryce?	Brandt, M., Tucker, C. J., Kariryaa, A., Rasmussen, K., Abel, C., Small, J., ... & Kergoat, L. (2020). An unexpectedly large count of trees in the West African Sahara and Sahel. Nature, 587, 78–82(2020)	https://www.nature.com/articles/s41586-020-2824-5	1,8 mld drzew	https://doi.org/10.1038/s41586-020-2824-5	https://openalex.org/W3092811956	Biologia|Ekologia i ochrona środowiska|Biogeografia
qPNNcVUuRhM	Czytamy naturę #74 | Ile jest materii w Kosmosie? - 1,8 mld drzew - Progresywny Kaktus	2020-11-23T08:49:11Z	3)	21:03	https://www.youtube.com/watch?v=qPNNcVUuRhM&t=1263s	o tajemniczym Progresywnym Kaktusie	Armstrong, J., Hickey, G., Diekhans, M., Fiddes, I. T., Novak, A. M., Deran, A., ... & Genereux, D. (2020). Progressive Cactus is a multiple-genome aligner for the thousand-genome era. Nature, 587(7833), 246-251	https://www.nature.com/articles/s41586-020-2871-y	Progresywny Kaktus	https://doi.org/10.1038/s41586-020-2871-y	https://openalex.org/W3100651612	Biologia|Biologia organizmów|Genetyka organizmów i populacji
uodEs2qkMP0	Czytamy naturę #73 | Nasze ciała stygną - A gdyby dwa Słońca? - Ptaki i COVID-19	2020-11-16T07:58:14Z	1)	01:18	https://www.youtube.com/watch?v=uodEs2qkMP0&t=78s	o tym, że słynne 36,6 stopni Celsjusza już dawno nie jest aktualne: średnia temperatura zdrowego człowieka spada i właściwie nie wiadomo, dlaczego	Gurven, M., Kraft, T. S., Alami, S., Adrian, J. C., Linares, E. C., Cummings, D., ... & Suarez, I. M. (2020). Rapidly declining body temperature in a tropical human population. Science Advances, 6(44), eabc6599	https://pubmed.ncbi.nlm.nih.gov/33115745/	Nasze ciała stygną	https://doi.org/10.1126/sciadv.abc6599	https://openalex.org/W3095328019	Medycyna|Bakterie i choroby zakaźne|Mikrobiom jelitowy
uodEs2qkMP0	Czytamy naturę #73 | Nasze ciała stygną - A gdyby dwa Słońca? - Ptaki i COVID-19	2020-11-16T07:58:14Z	2)	13:19	https://www.youtube.com/watch?v=uodEs2qkMP0&t=799s	o tym, co by było, gdyby Ziemia miała dwa Słońca?	Wolf, E. T., Haqq‐Misra, J., Kopparapu, R., Fauchez, T. J., Welsh, W. F., Kane, S. R., ... & Eggl, S. (2020). The Resilience of Habitable Climates Around Circumbinary Stars. Journal of Geophysical Research: Planets, 125(9), e2020JE006576	https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2020JE006576	A gdyby dwa Słońca?	https://doi.org/10.1029/2020je006576	https://openalex.org/W3036742272	Fizyka|Kosmos|Asteroidy i wietrzenie kosmiczne
uodEs2qkMP0	Czytamy naturę #73 | Nasze ciała stygną - A gdyby dwa Słońca? - Ptaki i COVID-19	2020-11-16T07:58:14Z	3)	19:44	https://www.youtube.com/watch?v=uodEs2qkMP0&t=1184s	o tym, jak reagują ptaki na niespotykaną ciszę pandemii?	Derryberry, E. P., Phillips, J. N., Derryberry, G. E., Blum, M. J., & Luther, D. (2020). Singing in a silent spring: Birds respond to a half-century soundscape reversion during the COVID-19 shutdown. Science, 370(6516), 575-579	https://science.sciencemag.org/content/370/6516/575	Ptaki i COVID-19	https://doi.org/10.1126/science.abd5777	https://openalex.org/W3172230804	Biologia|Ekologia i ochrona środowiska|Ekologia i zachowania zwierząt
1Y9C6RJcTXg	Czytamy naturę #72 | Bakterie promieniochronne - Miękka kometka - Superorganizmy pierwotniacze	2020-11-09T08:47:03Z	1)	01:16	https://www.youtube.com/watch?v=1Y9C6RJcTXg&t=76s	o tym, że bakterie jelitowe - ale tylko ściśle określone - wydają się chronić swojego gospodarza przed negatywnymi skutkami promieniowania: co ma gigantyczne znaczenie choćby przy terapii nowotworowej	Guo, H., Chou, W. C., Lai, Y., Liang, K., Tam, J. W., Brickey, W. J., ... & Sung, A. D. (2020). Multi-omics analyses of radiation survivors identify radioprotective microbes and metabolites. Science, 370(6516)	https://science.sciencemag.org/content/370/6516/eaay9097	Bakterie promieniochronne	https://doi.org/10.1126/science.aay9097	https://openalex.org/W3095661830	Medycyna|Bakterie i choroby zakaźne|Mikrobiom jelitowy
1Y9C6RJcTXg	Czytamy naturę #72 | Bakterie promieniochronne - Miękka kometka - Superorganizmy pierwotniacze	2020-11-09T08:47:03Z	2)	15:07	https://www.youtube.com/watch?v=1Y9C6RJcTXg&t=907s	o tym, że kometa Czuriumow-Gierasimienko, na której w 2014 przycupnął lądownik Philae, jest miejscami podejrzanie miękka - jak świeżo spadły śnieg	O’Rourke, L., Heinisch, P., Blum, J., Fornasier, S., Filacchione, G., Van Hoang, H., ... & Grieger, B. (2020). The Philae lander reveals low-strength primitive ice inside cometary boulders. Nature, 586(7831), 697-701	https://www.nature.com/articles/s41586-020-2834-3	Miękka kometka	https://doi.org/10.1038/s41586-020-2834-3	https://openalex.org/W3097523169	Fizyka|Kosmos|Asteroidy i wietrzenie kosmiczne
1Y9C6RJcTXg	Czytamy naturę #72 | Bakterie promieniochronne - Miękka kometka - Superorganizmy pierwotniacze	2020-11-09T08:47:03Z	3)	20:23	https://www.youtube.com/watch?v=1Y9C6RJcTXg&t=1223s	"o superorganizmach, czyli organizmach zbudowanych z innych organizmów w tym przypadku: pierwotniakach, które mają w pełni funkcjonalne bakteryjne ""skóry""."	Lamża, Ł. (2020). Superorganisms of the Protist Kingdom: A New Level of Biological Organization. Foundations of Science 24.07.2020	https://link.springer.com/article/10.1007/s10699-020-09688-8.	Superorganizmy pierwotniacze	https://doi.org/10.1007/s10699-020-09688-8	https://openalex.org/W3044784032	Biologia|Ekologia i ochrona środowiska|Jakość wody, mikroorganizmy wodne
9kireHtRp9U	Czytamy naturę #71 | Stare szympansy jak starzy ludzie–Księżyc-obrońca–Dzieci, szkoła i koronawirus	2020-11-02T08:22:13Z	1)	01:15	https://www.youtube.com/watch?v=9kireHtRp9U&t=75s	tym, że stare szympansy zachowują się jak starzy ludzie	Rosati, A. G., Hagberg, L., Enigk, D. K., Otali, E., Thompson, M. E., Muller, M. N., ... & Machanda, Z. P. (2020). Social selectivity in aging wild chimpanzees. Science, 370(6515), 473-476	https://science.sciencemag.org/content/370/6515/473	Stare szympansy jak starzy ludzie	https://doi.org/10.1126/science.aaz9129	https://openalex.org/W3094116377	Biologia|Hodowla zwierząt|Konie i zwierzęta domowe
9kireHtRp9U	Czytamy naturę #71 | Stare szympansy jak starzy ludzie–Księżyc-obrońca–Dzieci, szkoła i koronawirus	2020-11-02T08:22:13Z	2)	13:21	https://www.youtube.com/watch?v=9kireHtRp9U&t=801s	tym, że Księżyc był kiedyś prawdopodobnie tarczą Ziemi chroniącą naszą atmosferę przed wiatrem słonecznym	Green, J., Draper, D., Boardsen, S., & Dong, C. (2020). When the Moon had a magnetosphere. Science Advances, 6(42), eabc0865	https://advances.sciencemag.org/content/6/42/eabc0865	Księżyc-obrońca	https://doi.org/10.1126/sciadv.abc0865	https://openalex.org/W3092865240	Fizyka|Kosmos|Asteroidy i wietrzenie kosmiczne
9kireHtRp9U	Czytamy naturę #71 | Stare szympansy jak starzy ludzie–Księżyc-obrońca–Dzieci, szkoła i koronawirus	2020-11-02T08:22:13Z	3)	19:23	https://www.youtube.com/watch?v=9kireHtRp9U&t=1163s	tym, że COVID-19 zabija prawdopodobniej mniej dzieci - lub zbliżoną liczbę - niż skutki pośrednie pandemii, jak osłabienie służby zdrowia albo zamknięcie szkół	Snape, M. D., & Viner, R. M. (2020). COVID-19 in children and young people. Science, 370(6514), 286-288	https://science.sciencemag.org/content/370/6514/286	Dzieci, szkoła i koronawirus	https://doi.org/10.1126/science.abd6165	https://openalex.org/W3087217546	inne|Choroby układu oddechowego
d36GBndnL38	Czytamy naturę #67 | Bardzo kulturalne szympansy - Plastikowy deszcz - Mapa antyszczepionkowców	2020-06-22T07:35:55Z	1)	01:06	https://www.youtube.com/watch?v=d36GBndnL38&t=66s	sposobach, na jakie szympansy łowią termity, i subtelnych różnicach pomiędzy szympansimi kulturami	Boesch, C., Kalan, A.K., Mundry, R. et al. Chimpanzee ethnography reveals unexpected cultural diversity. Nat Hum Behav (2020).	https://doi.org/10.1038/s41562-020-0890-1	Bardzo kulturalne szympansy	https://doi.org/10.1038/s41562-020-0890-1	https://openalex.org/W3027153997	Biologia|Ekologia i ochrona środowiska|Ekologia i zachowania zwierząt
d36GBndnL38	Czytamy naturę #67 | Bardzo kulturalne szympansy - Plastikowy deszcz - Mapa antyszczepionkowców	2020-06-22T07:35:55Z	2)	14:06	https://www.youtube.com/watch?v=d36GBndnL38&t=846s	cząstkach mikroplastiku w deszczu	Brahney, J., Hallerud, M., Heim, E., Hahnenberger, M., & Sukumaran, S. (2020). Plastic rain in protected areas of the United States. Science, 368(6496), 1257-1260 https:/doi.org/10.1126/science.aaz5819	https://www.science.org/doi/abs/10.1126/science.aaz5819	Plastikowy deszcz	https://doi.org/10.1126/science.aaz5819	https://openalex.org/W3035465341	Biologia|Skażenie środowiska|Bisfenol, PFAS i inne
d36GBndnL38	Czytamy naturę #67 | Bardzo kulturalne szympansy - Plastikowy deszcz - Mapa antyszczepionkowców	2020-06-22T07:35:55Z	3)	18:51	https://www.youtube.com/watch?v=d36GBndnL38&t=1131s	"globalnej strategii ""militarnej"" na pokonanie antyszczepionkowców."	Johnson, N.F., Velásquez, N., Restrepo, N.J. et al. The online competition between pro- and anti-vaccination views. Nature 582, 230–233 (2020).	https://doi.org/10.1038/s41586-020-2281-1	Mapa antyszczepionkowców	https://doi.org/10.1038/s41586-020-2281-1	https://openalex.org/W3025654839	Społeczeństwo|Państwo i władza|Media i dziennikarstwo
riZfnPrk7OU	Czytamy Naturę #66 | Owoce, które się nie psują - Superhydrofobia - Nanotechnologia na ślepotę	2020-06-15T07:08:11Z	1)	01:01	https://www.youtube.com/watch?v=riZfnPrk7OU&t=61s	prostym przepisie na płyn spowalniający psucie się świeżych owoców i warzyw	Jung, S., Cui, Y., Barnes, M., Satam, C., Zhang, S., Chowdhury, R. A., ... & Sassi, L. M. (2020). Multifunctional Bio‐Nanocomposite Coatings for Perishable Fruits. Advanced Materials, 1908291	https://doi.org/10.1002/adma.201908291	Owoce, które się nie psują	https://doi.org/10.1002/adma.201908291	https://openalex.org/W3021759439	Chemia|Materiały miękkie i biokompatybilne|Lignina i celuloza
riZfnPrk7OU	Czytamy Naturę #66 | Owoce, które się nie psują - Superhydrofobia - Nanotechnologia na ślepotę	2020-06-15T07:08:11Z	2)	10:45	https://www.youtube.com/watch?v=riZfnPrk7OU&t=645s	powierzchniach superhydrofobowych, które wytrzymują drapanie nożem	Wang, D., Sun, Q., Hokkanen, M. J., Zhang, C., Lin, F. Y., Liu, Q., ... & Zhou, Q. (2020). Design of robust superhydrophobic surfaces. Nature, 582(7810), 55-59	https://doi.org/10.1038/s41586-020-2331-8	Superhydrofobia	https://doi.org/10.1038/s41586-020-2331-8	https://openalex.org/W3032134512	Wytwarzanie|Materiały|Żywice, kompozyty, piany, włókna
riZfnPrk7OU	Czytamy Naturę #66 | Owoce, które się nie psują - Superhydrofobia - Nanotechnologia na ślepotę	2020-06-15T07:08:11Z	3)	16:53	https://www.youtube.com/watch?v=riZfnPrk7OU&t=1013s	fotoreceptorach z nanoczątek złota, które mogą przywrócić widzenie - i to w podczerwieni.	Nelidova, D., Morikawa, R. K., Cowan, C. S., Raics, Z., Goldblum, D., Scholl, H. P., ... & Roska, B. (2020). Restoring light sensitivity using tunable near-infrared sensors. Science, 368(6495), 1108-1113	https://doi.org/10.1126/science.aaz5887	Nanotechnologia na ślepotę	https://doi.org/10.1126/science.aaz5887	https://openalex.org/W3034039648	Fizyka|Fotonika|Obrazowanie, hologramy, wyświetlacze
Pbk6ssfPKII	Czytamy naturę #65 | Munch i mandryle - Błony i bariony	2020-06-08T06:19:05Z	1)	00:41	https://www.youtube.com/watch?v=Pbk6ssfPKII&t=41s	"badaniach nad ""Krzykiem"" Muncha - a konkretnie nad żółtą farbą, która niepokojąco bieleje"	Monico, L., Cartechini, L., Rosi, F., Chieli, A., Grazia, C., De Meyer, S., ... & De Nolf, W. (2020). Probing the chemistry of CdS paints in The Scream by in situ noninvasive spectroscopies and synchrotron radiation x-ray techniques. Science Advances, 6(20), eaay3514	https://doi.org/10.1126/sciadv.aay3514	Żółta farba Muncha	https://doi.org/10.1126/sciadv.aay3514	https://openalex.org/W3024179449	Społeczeństwo|Historia i kultura|Ewolucja człowieka, początki cywilizacji
Pbk6ssfPKII	Czytamy naturę #65 | Munch i mandryle - Błony i bariony	2020-06-08T06:19:05Z	2)	09:15	https://www.youtube.com/watch?v=Pbk6ssfPKII&t=555s	zupełnie niewinnych błonach pewnego glonu, które kryją w sobie sporo pięknej złożoności	Wietrzynski, W., Schaffer, M., Tegunov, D., Albert, S., Kanazawa, A., Plitzko, J. M., ... & Engel, B. D. (2020). Charting the native architecture of Chlamydomonas thylakoid membranes with single-molecule precision. Elife, 9, e53740	https://elifesciences.org/articles/53740	Błona glona	https://doi.org/10.7554/elife.53740	https://openalex.org/W3016436253	Ziemia|Rośliny|Wzrost i odporność roślin na stres
Pbk6ssfPKII	Czytamy naturę #65 | Munch i mandryle - Błony i bariony	2020-06-08T06:19:05Z	3)	12:33	https://www.youtube.com/watch?v=Pbk6ssfPKII&t=753s	"tym, ile tak naprawdę jest we Wszechświecie materii zwykłej, a ile ""ciemnej"""	Macquart, J. P., Prochaska, J. X., McQuinn, M., Bannister, K. W., Bhandari, S., Day, C. K., ... & Osłowski, S. (2020). A census of baryons in the Universe from localized fast radio bursts. Nature, 581(7809), 391-395	https://doi.org/10.1038/s41586-020-2300-2	Ile barionów?	https://doi.org/10.1038/s41586-020-2300-2	https://openalex.org/W3030414242	Fizyka|Kosmos|Astrofizyka gwiazdowa i galaktyczna
3Cec-5MOTlw	Czytamy naturę #64 | Atlas komórek człowieka - Narodziny galaktyk - Bioniczne oko	2020-06-01T07:38:48Z	1)	01:00	https://www.youtube.com/watch?v=3Cec-5MOTlw&t=60s	gigantycznym projekcie medycznym, dzięki któremu zidentyfikowano 843 typy komórek ciała ludzkiego - część z nich to zupełnie nowe odmiany, których funkcje musimy dopiero zbadać	Han, X., Zhou, Z., Fei, L. et al. Construction of a human cell landscape at single-cell level. Nature 581, 303–309 (2020).	https://doi.org/10.1038/s41586-020-2157-4	Atlas komórek człowieka	https://doi.org/10.1038/s41586-020-2157-4	https://openalex.org/W3013151148	Medycyna|DNA i genom|Genetyka molekularna
3Cec-5MOTlw	Czytamy naturę #64 | Atlas komórek człowieka - Narodziny galaktyk - Bioniczne oko	2020-06-01T07:38:48Z	2)	15:01	https://www.youtube.com/watch?v=3Cec-5MOTlw&t=901s	najstarszej galaktyce dyskowej w obserwowalnym Wszechświecie (przynajmniej na razie) i o tym, co z tego wynika dla badań nad młodym Wszechświatem, ciemną materią i wszystkim innym	Neeleman, M., Prochaska, J.X., Kanekar, N. et al. A cold, massive, rotating disk galaxy 1.5 billion years after the Big Bang. Nature 581, 269–272 (2020).	https://doi.org/10.1038/s41586-020-2276-y	Narodziny galaktyk	https://doi.org/10.1038/s41586-020-2276-y	https://openalex.org/W3027390120	Fizyka|Kosmos|Astrofizyka gwiazdowa i galaktyczna
3Cec-5MOTlw	Czytamy naturę #64 | Atlas komórek człowieka - Narodziny galaktyk - Bioniczne oko	2020-06-01T07:38:48Z	3)	20:36	https://www.youtube.com/watch?v=3Cec-5MOTlw&t=1236s	bionicznym oku, o anatomii zbliżonej do ludzkiego - póki co z kiepską rozdzielczością, ale ze sporym potencjałem.	Gu, L., Poddar, S., Lin, Y. et al. A biomimetic eye with a hemispherical perovskite nanowire array retina. Nature 581, 278–282 (2020).	https://doi.org/10.1038/s41586-020-2285-x	Bioniczne oko	https://doi.org/10.1038/s41586-020-2285-x	https://openalex.org/W3027065653	Wytwarzanie|Nanotechnologia i elektronika|Cienkie warstwy i nanoelektronika
UPkrB3_Oq_4	"Czytamy Naturę #63 | Rotawirusy, drony i rury, czyli odcinek sponsorowany przez literkę ""R"""	2020-05-25T07:12:36Z	1)	00:46	https://www.youtube.com/watch?v=UPkrB3_Oq_4&t=46s	dronach z systemem detekcji zderzeń zainspirowanym przez komary	Nakata, T., Phillips, N., Simões, P., Russell, I. J., Cheney, J. A., Walker, S. M., & Bomphrey, R. J. (2020). Aerodynamic imaging by mosquitoes inspires a surface detector for autonomous flying vehicles. Science, 368(6491), 634-637	https://doi.org/10.1126/science.aaz9634	Drony z detekcją zderzeń	https://doi.org/10.1126/science.aaz9634	https://openalex.org/W3022348742	Biologia|Biologia organizmów|Owady
