cluster_id	x	y	num_recent_articles	cluster_category	growth_rating	key_concepts
61013	395.4641	206.459	36	1	92.13	205420,209623,114703,164515,131526
49580	354.6021	-192.0401	10	1	99.45	92831,259407,211403,170404,163891
49605	471.4796	27.9762	122	1	74.31	21235,182164,123091,15087,122966
31780	421.0866	173.0119	45	1	27.74	172269,178198,162896,30967,148181
31037	194.8447	-358.8387	654	1	61.06	148914,175525,155037,768,243298
44674	263.425	102.9346	333	1	40.07	7265,184589,260189,184575,220361
52530	263.5527	75.3816	169	1	48.27	42509,160699,168336,152674,162557
31003	282.5913	90.06	270	1	20.27	114829,244603,114827,114800,111583
37581	379.9579	5.6603	39	1	74.74	129958,172265,148722,44225,20905
79968	363.9657	-146.7869	78	1	39.97	260550,160686,159381,110129,86902
77578	470.5836	7.4628	59	1	40.26	34951,83957,260550,86902,131526
63516	410.7241	161.508	285	1	70.75	271471,96368,264626,271699,188972
58274	284.5942	329.0765	78	1	42.13	90933,156658,63383,116280,248334
67845	469.0923	12.3463	85	1	40.95	137587,79228,202310,9244,221462
54713	281.7971	222.6542	12	1	88.12	241304,100613,86592,213025,111039
82636	424.7676	17.8879	21	1	82.97	16127,162201,267417,38567,178474
55608	474.1334	10.4114	60	1	69.86	83849,260491,241664,76589,121247
25820	288.3155	211.1223	149	1	12.79	25371,179059,165516,149497,216565
25726	294.2215	225.823	574	1	0.26	214698,216569,153162,146410,10912
45310	309.82	213.9984	295	1	0.3	220957,149497,707,188940,181864
7012	124.7884	295.6002	92	1	44.32	2446,264427,166220,226875,25955
51520	211.1871	92.2607	148	1	81.74	272583,251514,272585,196812,85638
62553	371.194	143.1846	145	1	79.64	160699,178602,178665,261198,159377
41592	291.4302	232.9333	135	1	16.75	104864,149497,98654,19029,63181
5638	84.5639	214.7685	562	1	21.84	216107,196884,250251,125254,253298
15493	239.0269	-8.4238	17	10	83.25	39903,1104,31881,167311,243865
29029	278.2456	-28.5399	11	5	95.36	37755,92545,51160,203693,85962
17352	17.3282	-242.9556	703	10	64.89	221738,247009,252493,97378,238671
64005	201.3791	-4.5136	183	10	7.18	111244,149029,169997,94327,36413
16132	-317.5638	227.2735	845	4	55.23	115851,156339,28789,156357,156343
67529	-354.8568	294.6499	30	4	83.9	219921,155688,18761,219922,219071
13169	244.0131	223.0565	192	4	44.4	271394,2652,251865,187346,251874
36705	246.2135	224.6675	863	4	54.47	85098,103926,190855,271391,28674
22223	-356.1038	222.6006	270	4	11.99	66751,219461,211595,264196,180891
49923	-356.4686	225.2851	160	4	57.62	63086,101913,212646,131441,180892
27671	-351.6075	220.7669	285	4	37.04	202436,180551,87614,256043,87602
47689	-356.0306	218.8614	343	4	77.51	172635,121372,98516,48106,66753
11073	-489.7716	80.0141	269	7	9.0	67811,126816,49197,254567,220245
18654	-483.5794	15.4739	410	7	11.52	83053,165827,211134,214721,269765
26818	-450.147	-25.6169	38	7	18.74	254114,226276,196038,51036,266113
38909	-390.8431	-50.0287	82	7	81.17	20139,68220,12281,271188,188520
13519	-420.0234	118.7557	368	7	53.93	256417,71993,91725,177633,99521
8438	-439.1596	173.3622	161	7	6.22	254561,153056,254565,7819,47541
79628	-397.6451	-158.4797	279	2	76.59	204657,77369,91593,68810,184635
63267	-58.7631	-316.1798	139	2	6.64	40884,86324,86328,87053,212387
24935	-287.2571	-218.4999	192	2	9.52	33834,273422,165694,63171,29403
18800	-142.8135	-74.585	717	2	8.57	124907,121472,138344,236085,108742
40922	-303.2239	-234.0785	529	2	31.57	63790,10210,215130,63792,165747
82889	-368.7969	38.1263	69	2	70.16	49171,49173,189588,62627,107801
39594	-355.6364	-235.0528	244	2	11.23	150138,253070,12911,253106,253075
17807	-364.9244	-207.1095	192	2	29.94	247893,253114,253064,125162,243547
86299	-121.6547	192.2645	23	2	98.12	261956,195259,213482,247883,110571
57095	-342.1914	-224.2108	114	2	26.8	160195,114296,237047,107408,237000
83034	-280.1504	164.8479	27	2	84.57	72285,135978,110115,240205,182010
33757	-366.5682	-202.7523	115	2	5.69	148004,120635,160195,125137,260876
51335	-326.9099	-136.4295	79	2	21.92	218993,113662,131773,83236,243167
74365	-397.2925	-141.2822	31	2	80.95	17,91763,182998,131421,149745
38729	-406.5558	124.1722	176	2	45.17	202501,115597,186263,245211,186303
6914	-361.3642	-88.1158	581	2	16.32	224328,93816,102190,119612,250112
29631	-352.1168	251.6707	46	2	48.38	89190,49576,24951,237144,80912
75693	-413.6282	-117.1125	65	2	90.94	140612,132172,121356,69437,183733
39840	-359.9691	49.96	578	2	54.49	50674,187809,273099,155943,50636
38251	-426.395	123.8399	200	2	15.22	260211,260216,103326,228370,63161
39619	-335.4302	209.7393	81	2	13.42	133830,237889,71952,186284,26546
48313	-362.268	28.2023	77	2	40.93	133403,262684,94501,67275,170311
71527	-362.3707	23.2769	206	2	88.99	232252,34235,103441,232251,201033
84167	-355.4665	27.7794	199	2	85.44	34235,170311,65263,134144,237889
30804	-418.8199	36.0925	34	2	77.01	67115,199924,237873,220157,114348
58842	-358.8661	183.3807	68	2	66.65	186264,60866,107404,175571,12617
30379	-381.174	70.5447	280	2	62.56	218287,245278,245308,175454,245273
14693	-338.2465	-222.2148	63	2	12.91	5295,263570,15830,139383,65661
65987	-362.1819	27.2849	352	2	87.87	94501,34235,29325,27974,175173
23507	-373.3169	-49.1009	588	2	46.98	261550,264545,175048,264541,135662
38647	-375.9613	-119.1903	106	2	43.81	133484,246991,246993,228347,86872
41681	-230.7299	-114.5048	60	2	11.26	223078,218041,218059,36251,166111
24030	-366.822	1.7501	7	6	81.08	78903,149072,215612,11656,197500
14261	246.0739	296.3454	131	6	45.94	174786,231142,234031,217990,167094
47056	113.223	431.9483	19	6	88.12	16260,78633,111699,135067,41644
24867	170.3812	420.5725	161	6	37.24	186781,180842,177948,174122,262994
31700	109.3123	398.6443	58	6	38.88	217627,161836,87188,250793,137251
2098	63.0791	459.9939	425	6	59.96	249889,31043,215655,214915,231262
19646	98.9797	400.6902	36	6	92.78	172234,56078,269772,141912,258010
22823	388.7343	209.1295	40	6	66.48	43286,45909,188930,182632,223301
35411	148.8084	410.9301	65	6	73.21	181430,4869,174607,53199,143482
10285	212.4441	343.5672	1115	6	55.52	158779,181430,266900,158807,131526
54232	293.4759	286.6834	165	6	48.82	227148,169831,11718,233440,243709
52242	54.3114	405.7079	38	6	93.62	122686,157547,122688,122687,123081
45345	267.0329	352.3407	63	6	77.6	161327,146570,146573,90387,15819
51229	69.573	407.3645	96	6	81.54	79752,103590,18207,268946,103588
17311	133.2203	294.7615	192	6	13.05	188888,165184,210503,253759,100454
30764	377.789	166.9952	487	6	63.01	123440,251146,123405,63325,123475
35655	240.4549	349.5692	191	6	19.96	90335,152167,151126,102950,226098
53970	150.9424	412.3824	396	6	74.6	239845,266925,87032,35628,260491
48181	231.3743	381.0374	24	6	87.57	29099,250749,259687,123075,147983
81589	309.3371	246.3523	91	6	34.09	161316,18341,181300,218796,194666
30225	286.32	274.7803	34	6	79.66	214200,147805,188723,241420,163819
27304	26.1634	453.2401	527	6	63.08	212020,56474,245508,155918,194893
69234	154.5066	377.4748	44	6	57.37	90395,123045,89262,18411,67961
18294	-120.8332	452.4087	643	6	79.12	73350,210427,73349,210312,29863
18924	39.567	466.136	448	6	57.44	61794,122314,250042,129143,190211
33794	289.5023	230.6292	354	6	29.54	190489,168593,237455,190500,158029
66055	57.2848	461.6678	162	6	82.41	102731,15115,168179,170973,22844
50730	339.3899	201.6644	193	6	62.04	228792,267316,228793,224152,267285
67088	316.1177	180.9556	126	6	22.15	29207,38093,181507,178672,178597
52122	214.2977	310.4578	102	6	80.52	91012,214915,245900,262013,187117
18488	-78.0705	270.3145	148	3	10.66	193233,111804,33505,243685,262753
14612	74.3702	204.6638	544	3	33.56	253396,253395,253370,253163,125406
41380	213.8198	-55.7208	201	0	55.57	92073,95175,160699,95174,241865
6578	351.3962	-87.9911	72	0	48.33	117979,32832,146567,155427,155423
4301	399.233	-39.2544	507	0	54.12	11648,162505,238104,162714,162695
16032	336.9453	-89.1983	380	0	20.32	110801,224006,110846,110793,110794
19215	75.1488	-106.5374	608	0	50.15	157702,199340,261272,157696,185003
19065	127.3218	185.7143	776	0	58.86	89148,89143,89142,178561,8042
13659	62.2549	401.8128	811	9	35.29	178234,53809,187221,71618,37772
37869	233.789	-216.553	28	8	9.04	227215,105735,11080,258340,158618
22634	206.0713	-331.5605	1462	8	41.29	20684,26440,88888,20692,25617
483	345.1576	-216.2992	1864	8	30.06	255982,58481,227062,58482,226359
10495	145.2908	-446.9341	304	8	71.24	170781,170806,2869,29738,143200
35611	297.6178	-187.3706	57	1	74.47	99846,19862,39325,162485,137990
13898	75.2386	-132.7007	64	1	45.56	249059,241725,121614,125844,33257
50431	406.5238	-7.6622	94	1	33.67	31666,82186,27778,91042,162557
3251	438.0146	116.146	924	1	24.31	160686,246171,159381,152522,21644
13927	287.6921	322.0867	1113	1	59.26	57832,162046,216293,259378,248282
5066	293.9605	223.761	783	1	41.82	196877,216155,74799,149494,212691
11696	271.4832	181.8168	490	1	32.59	197054,273767,185253,214915,200193
37366	317.252	179.4049	300	1	66.35	164481,38096,262888,203283,67400
8145	57.6641	-141.6405	202	10	64.74	224558,241834,127614,101892,215079
32439	-357.3951	286.6403	199	4	67.55	34576,36239,33294,94131,265515
780	-357.8851	211.3638	1113	4	20.19	36540,186393,178302,272930,32275
30787	-384.9632	-166.6334	913	2	23.64	68806,124648,266339,69476,266342
74138	-367.3179	-134.3798	198	2	54.86	67105,136507,55428,119755,69466
23332	-401.0731	-139.337	270	2	10.68	165976,25753,48273,25777,220049
62830	-402.3956	-134.3392	44	2	56.07	13519,33686,141057,222102,36501
27403	-304.9847	-250.7545	175	2	22.65	11822,11823,11821,120257,43561
17473	-285.2018	94.3382	981	2	22.34	133577,133575,133576,174040,136741
6648	-423.9211	38.0793	205	2	14.24	250957,226313,165443,237821,193804
4594	276.9272	275.9419	613	6	25.63	69607,65397,64216,261824,262875
40408	186.7162	238.789	433	6	65.42	238134,238139,153792,35111,108157
5423	-96.872	439.8271	1161	6	63.25	232988,32028,233108,162045,92732
37140	240.2062	-196.5968	288	0	61.66	233461,202411,256880,62841,58269
10764	103.5069	-125.1726	249	0	26.99	5642,185826,155049,220618,174444
16942	183.3346	-444.5963	124	8	41.96	212861,161549,204849,80552,241594
25426	382.8431	-67.2468	500	1	30.53	89083,82633,89029,122771,250450
1078	208.5873	96.6294	1768	1	39.61	152686,238217,240566,151307,232879
20703	459.8672	7.791	181	1	78.39	221464,163842,260491,168336,178607
7296	-384.6739	-170.6471	65	2	65.42	177618,61742,110087,33887,193090
5870	-411.7965	-92.541	575	2	39.87	142190,222963,239579,138704,138702
14410	-297.4488	91.4234	447	2	13.09	213712,52947,52943,245127,60868
65941	80.4403	-127.2062	197	0	89.47	248858,33242,162689,37693,162412
19782	47.3031	86.2767	375	0	63.58	41334,188050,261120,163463,192411
17324	54.6764	56.0271	198	0	69.04	15362,199239,36891,238462,153098
30569	117.1395	170.3695	228	0	75.49	235092,167501,119456,235125,27111
41531	157.3675	33.3961	227	0	67.11	84404,84405,216491,84403,35788
64630	109.3937	-19.7099	91	0	31.96	162557,254028,187146,254024,162691
60579	331.0854	-178.1316	179	0	36.12	160699,16064,162621,162557,162562
8897	110.7	159.4391	372	0	62.14	91354,52025,191268,221823,157337
23663	175.1098	51.9525	371	0	30.98	198808,211704,62150,78694,232733
51280	357.8576	-105.1051	141	0	74.74	1608,1607,1606,24647,146078
10264	187.29	-15.7045	217	0	20.94	252021,118209,116382,118210,161073
74089	39.2507	106.7935	72	0	59.51	3707,219347,127931,180623,214027
48178	74.7653	-146.9703	372	0	36.04	170530,154792,222372,1365,18404
47656	309.8607	-47.1731	101	0	90.6	215590,203814,203561,215561,263294
61999	280.5368	-112.7888	241	0	74.06	154130,79364,163164,17625,79365
48588	84.9736	-133.7757	55	0	55.73	127852,127856,138504,52340,89680
29564	290.7772	-69.3276	59	0	57.81	102769,98972,8723,93726,239299
44389	345.2969	-97.6486	123	0	82.52	160699,32824,32969,162562,162477
27123	228.9939	116.0169	530	0	67.22	5350,225390,225393,152677,112836
48970	142.8188	86.0555	665	0	64.16	57400,216774,196884,230980,204870
54865	250.3044	-87.6416	15	0	93.51	34355,142119,19162,157855,112707
26701	233.9248	-206.3664	8	0	97.58	114831,21612,2783,137426,158589
55515	325.5933	-172.5102	162	0	77.48	33112,34196,160675,162587,162591
44986	116.3659	169.0388	482	0	49.49	244592,52092,13746,253181,253333
37118	131.2101	29.0606	294	0	57.19	147022,195518,35773,246652,169997
30772	433.6131	1.5649	31	0	12.95	108445,18590,232795,155413,103268
9726	32.3075	108.1285	158	0	65.79	224819,13856,241753,267118,38034
54287	211.9353	-266.8424	176	0	65.67	21012,8609,128556,199326,200691
67275	309.5042	-185.5137	39	0	88.12	108031,79064,79066,65174,192411
82338	254.1334	-95.7083	134	0	84.2	203356,43099,137423,264944,19870
54734	308.6934	-113.9263	140	0	84.56	160699,162562,162621,127815,148526
14700	435.0189	1.1144	485	0	36.35	82213,255712,255710,155493,216700
19970	107.5031	173.5185	358	0	54.34	192411,150941,15861,258472,185027
43648	130.261	181.842	595	0	55.29	178561,151344,147698,257698,257682
80328	315.0124	169.5826	84	0	64.05	58464,63655,145945,174573,263757
37266	-59.0325	167.125	29	0	86.13	186230,186204,264371,170428,170431
44518	232.9344	206.6406	597	0	73.03	85054,155444,103258,167600,169262
42112	112.823	176.2408	158	0	44.31	200039,200015,200014,138405,272540
77065	-77.7408	284.0282	78	3	71.6	120778,25976,271930,248184,51770
9916	-53.562	262.6154	478	3	16.98	248968,247912,260885,1997,185605
39362	-344.5299	295.9089	60	9	87.57	139004,152288,138999,187198,181164
20857	-240.6753	288.1854	438	9	41.61	208360,201250,228724,177084,188833
28522	-172.8452	415.225	59	9	78.04	226022,226135,233563,7600,166698
21428	-254.1859	269.0518	254	9	59.58	266757,271224,271223,158890,236117
10675	-107.4371	456.7778	397	9	35.54	60295,212725,233121,233010,212819
28611	397.2177	193.8809	29	9	42.96	89766,170921,206624,79455,62008
12835	-116.0113	416.552	30	9	85.35	65834,65807,61226,240129,155675
42385	-346.09	303.2742	162	9	16.33	62164,37778,152295,190514,198833
9537	-308.115	266.9784	450	9	52.02	58745,180842,205630,170761,29710
17623	-135.6777	419.1006	226	9	17.27	261831,157848,188192,269187,197854
64090	-239.4619	-145.782	266	10	68.7	8646,13546,12071,172735,225550
48404	222.5763	-239.0329	112	8	12.06	177586,158627,15165,158589,215875
18942	-6.9674	-346.7343	318	8	57.43	150593,150589,98022,150590,184094
34816	138.7737	-233.1573	5	8	98.63	124411,4799,97073,169997,18580
75698	315.9137	-186.7634	229	8	57.32	162628,159390,201320,19888,201327
36294	442.0014	-65.3311	531	8	50.41	191213,20007,52860,24740,205298
22557	60.8129	-460.7035	53	8	60.57	16941,73580,160080,121901,80267
63263	205.5444	24.3022	492	8	81.3	159377,57391,160769,234926,160800
24735	227.556	-166.9162	79	8	26.52	182946,220709,35477,52620,204870
28233	174.0833	123.5603	615	8	24.4	20822,228189,228193,20824,7448
25942	-30.9369	-510.4874	14	8	71.52	49188,26962,83217,124106,168464
69619	333.4547	-144.3696	82	8	68.83	147779,222649,1045,163914,66479
13574	361.5102	-202.6742	516	8	37.5	109697,15179,158610,181869,159390
15476	253.7125	103.8084	556	8	15.7	7402,215321,232715,104094,99959
30824	444.8628	-60.2675	1396	8	72.71	20012,154741,191223,88078,205340
45370	142.4376	-406.6336	100	8	53.94	256544,161614,35431,128347,164622
23071	163.9452	-499.3316	212	8	24.34	199428,170718,182436,35011,170737
18735	209.6738	-126.5587	248	8	13.74	233020,58192,58159,7477,180361
57092	148.8315	-333.3732	208	8	71.44	47246,249128,234929,189250,158618
41568	329.4455	-335.3	756	8	75.6	63817,66535,210779,63815,50007
27280	73.5572	-127.2079	223	8	44.41	158420,10702,10703,73961,264194
16037	99.9431	12.2693	484	8	44.58	104117,213174,270758,213185,133140
13853	274.3622	-351.2801	501	8	33.93	178041,178039,210755,179543,210795
10868	24.0166	-465.7679	32	8	98.08	229323,226444,16897,241978,222348
23405	202.9956	-442.7247	457	8	37.34	34628,224827,34629,224859,34630
37065	70.5574	-139.6479	140	8	42.63	154133,274231,262476,147110,100322
54943	157.6276	-206.8715	65	8	61.82	67531,163215,145026,201352,66929
12599	171.4219	-441.5637	582	8	44.68	217856,220803,209024,80240,196590
78583	188.8567	-423.8194	30	8	91.77	260313,163276,163244,263124,131673
27454	186.7906	-424.6753	56	8	83.95	136832,97153,35460,261341,227700
17118	186.5067	-251.626	322	8	36.72	201625,214446,123158,164770,138829
9706	-9.8754	-508.5854	552	8	54.15	171507,172092,263397,83406,132760
8486	69.5167	-325.786	499	8	22.25	184157,100951,137927,137923,11863
8891	338.8352	-273.0089	638	8	35.63	242045,242070,110240,152884,217619
47446	183.5166	-431.5509	168	8	36.28	17933,17934,146081,54157,244309
1226	347.4355	-213.1756	926	8	37.18	163225,149691,211198,46897,256144
28468	328.7505	-357.6387	463	8	57.65	140667,197990,189174,58006,265056
28127	153.0679	-131.0848	176	8	40.51	58193,91914,134573,51767,58178
2107	278.0278	-308.6323	992	8	43.53	185829,47040,83773,79699,166758
25928	211.1303	-392.6581	378	8	50.85	141128,269606,244937,244964,202009
2084	353.1222	-219.4635	895	8	28.84	57631,60526,210796,57627,85548
17261	152.6302	-285.4379	495	8	10.2	79068,31822,212175,73394,79047
42072	117.656	-471.1394	100	8	50.23	249272,2900,206007,211990,137272
15730	73.4646	-149.4593	214	8	12.6	54424,114748,3199,110362,244902
14499	211.28	-244.048	342	8	30.09	10377,55915,202012,158589,158631
13319	256.0056	-363.06	347	8	39.81	178028,96268,226684,159091,235202
7875	183.3553	18.7681	487	8	30.97	147391,147378,249330,274147,249331
6763	168.1338	-442.874	918	8	27.47	55504,52769,209071,88908,254941
17810	158.9358	-260.0985	481	8	52.33	113039,229899,207219,110689,242381
33181	292.7919	-291.845	32	8	82.9	55750,25979,37283,238556,183784
30486	223.8058	91.0779	124	8	48.59	81210,213560,81877,159067,80521
42246	270.8257	-153.7931	73	8	30.74	243268,113732,148914,113842,243264
26546	71.3881	-430.822	100	8	35.27	239033,191906,212188,153586,64668
38129	68.694	-138.1218	12	8	98.17	4803,4804,154093,184809,136573
56786	271.8482	-92.0574	111	8	21.09	97073,213212,79604,233074,110984
56947	72.0834	-146.5419	54	8	83.7	102354,102421,106530,77711,72889
32059	217.1563	-363.7584	135	8	11.34	228665,64365,68618,245852,147632
57086	196.6252	-38.8124	201	8	80.92	5314,264763,264378,24038,221129
31701	-10.3835	-235.5214	9	8	70.81	116005,92505,33534,7895,224558
21586	111.8442	-318.0471	1031	8	66.24	96592,225162,246683,67803,50324
36354	-16.8228	-497.0837	201	8	10.75	181798,148937,5869,59521,236472
25761	88.0274	-365.8062	13	8	97.16	86118,2546,133901,59970,64585
19378	40.6275	-461.4041	442	8	29.47	55201,26930,52531,265754,204031
43151	207.8039	-430.8701	99	8	8.44	186637,205157,48424,204951,21059
8674	-14.135	-518.8897	837	8	54.94	101890,264345,186652,186642,264343
3131	106.7035	-232.8771	911	8	52.25	13021,185586,101847,242026,13022
15533	55.9545	-444.8621	907	8	46.25	30687,97154,161491,219283,200541
6261	198.1801	-424.7299	830	8	46.33	101839,97269,130434,46492,153590
28960	210.6015	-49.8273	289	8	13.26	40332,198941,247619,229332,67055
4223	27.2465	-453.9436	602	8	14.16	229893,149769,229891,101204,107374
11866	54.9362	-275.2111	640	8	29.02	166407,13568,254639,251207,254136
67628	446.2459	-56.5774	110	1	49.01	178596,191213,151511,226355,189986
29894	69.7044	-137.4502	161	1	70.47	150161,180370,4484,169997,4483
33492	449.5926	18.7652	240	1	27.99	160699,134492,160696,159377,162429
57275	258.5427	121.0248	65	1	91.62	96596,77979,162479,184092,77978
46043	12.2206	182.8234	166	1	84.67	152587,213778,82207,221321,213783
32173	294.0492	-88.2477	60	1	48.44	114905,80466,258925,199578,172840
84118	365.1614	-51.5031	36	1	86.68	32887,162219,110798,224161,80245
73176	462.684	16.7727	103	1	34.97	239409,27625,260507,162235,227537
32494	414.7729	188.3092	46	1	20.87	271619,271441,172207,251060,173009
58058	471.9293	26.3371	9	1	92.96	120920,106241,76579,15600,230108
38033	461.6648	43.028	46	1	42.91	103471,131526,241441,146199,216085
53084	467.576	16.2171	19	1	77.84	131488,69530,97121,6872,42911
25364	412.1883	169.7316	179	1	63.86	69557,152026,69554,152036,89704
39060	292.2848	91.1235	265	1	61.18	35497,244543,160699,180532,114801
36947	142.2335	-424.8714	128	1	18.38	160473,89131,41491,22480,73237
55421	256.7752	365.1336	6	1	99.38	147624,147625
65427	237.3072	145.1019	195	1	91.55	78600,150594,119429,112874,183991
55841	-232.9448	32.3228	5	1	99.4	21255,78066,29341,25793,13818
72727	301.2345	145.6063	42	1	89.7	260469,145945,169997,20549,101559
53958	411.5641	89.7607	50	1	73.04	102869,212420,84990,134063,231806
59727	453.8601	12.9299	19	1	83.25	168336,142886,131526,152522,160686
57449	457.2571	20.6612	13	1	96.09	56886,143517,173186,152521,62172
39823	467.558	7.3672	219	1	71.93	250307,255614,180599,168336,241341
48201	471.2525	17.9031	169	1	13.04	76589,15087,92450,260491,51857
44545	410.5838	117.9724	159	1	90.93	163878,121331,95778,163873,76989
16735	394.0547	133.1366	676	1	29.73	55231,181072,218548,161250,123323
42495	353.1346	4.6081	16	1	90.37	84785,120088,61689,103247,270630
78048	463.1179	11.4369	9	1	83.25	112026,102747,226983,106355,10496
36190	432.1722	134.0507	597	1	34.58	168099,160686,159381,32790,162485
63762	422.1392	119.7269	51	1	86.13	168099,160699,162557,132786,33154
12580	266.906	292.0998	88	1	20.43	188926,184509,66537,108204,137799
52080	404.6062	136.9153	95	1	36.96	112310,211696,157464,248771,259210
75673	418.9057	158.8456	198	1	61.2	7408,128060,89704,157276,168339
18088	22.1693	-39.366	702	1	40.53	174740,174741,158501,139845,3288
60905	388.7713	56.7198	83	1	81.48	115363,231100,5642,233018,178018
40435	251.7226	363.3993	97	1	30.85	69607,64216,231604,217069,270447
34909	279.6644	225.5788	112	1	13.97	216632,259743,79868,215514,117270
48455	361.8686	87.3781	189	1	11.26	178665,77648,210514,243034,253891
39884	265.5117	229.3221	792	1	79.05	3602,24426,241399,143961,164524
9177	171.9276	102.528	775	1	48.5	104906,97288,153450,264239,156666
3358	-19.1854	277.2016	1001	1	50.34	241075,166168,75400,166221,49272
33849	-155.1574	218.6966	33	1	61.96	186230,227524,210268,147696,231805
73764	-301.9116	-230.5747	47	10	76.46	145905,141538,15243,270300,266689
84625	-87.2189	283.1137	51	10	86.65	170261,78586,78583,3063,12532
26574	-152.1164	119.9545	297	5	3.61	101813,163763,109749,84078,86960
34197	-129.0624	-317.7702	329	10	62.55	185575,15485,185573,185583,221688
82720	234.4304	344.2343	80	4	55.97	214915,234253,244202,233905,193568
46758	288.2731	313.9883	56	4	68.85	166748,162035,202456,86953,113153
23077	238.9006	216.1499	450	4	61.52	6373,47068,151594,216456,186230
50922	-347.4824	303.6378	213	4	63.31	80064,237824,74085,52683,174992
37548	-358.6845	212.0987	256	4	44.23	135317,143039,267426,139368,170065
23362	-323.1591	139.6534	461	4	45.82	264673,229066,140035,60750,269458
17958	-355.8202	205.1886	401	4	44.95	148714,196079,264339,235450,235514
16666	134.2282	299.4434	824	4	47.51	135009,27005,157704,25913,148616
67620	200.2157	355.5877	394	4	70.51	194696,28242,171149,144226,180903
85402	187.4003	377.8962	80	4	68.0	193570,15405,128902,193518,55209
44849	274.3848	170.0861	989	4	82.92	189383,227869,168198,157235,214915
60625	-39.0126	305.8966	38	4	86.06	43152,160956,63554,262701,121835
58624	-296.8305	226.1782	361	4	80.33	180950,39952,39950,39951,153771
73791	-9.6483	294.1602	145	4	82.05	49895,236153,243673,48874,37808
31321	-221.3446	281.8218	552	4	37.37	196759,196718,184603,241966,182666
26397	289.2794	274.6323	266	4	26.24	177551,60045,196753,182529,170198
17226	85.363	196.2152	505	7	25.83	56142,35806,93124,89355,194508
5157	-453.1511	96.7409	325	7	5.37	73069,210095,158002,28485,52803
27201	-470.9097	63.1782	145	7	80.77	111591,9614,265195,177067,241943
31491	-448.574	-72.5607	138	7	45.24	163462,53897,231212,53936,95780
18096	-407.8937	116.225	247	7	14.34	86512,188329,188323,170072,176084
44410	-456.5882	69.8279	254	7	26.46	225347,95184,254577,168378,239715
17950	-432.1593	122.2757	1063	7	64.7	274120,242322,222305,147109,242065
3060	-420.7758	132.1198	323	7	41.71	160033,170072,77298,67549,260681
17652	-399.0824	155.6223	166	7	4.21	179209,226212,163762,120373,86512
38359	-364.7738	37.3565	135	2	56.15	116955,131611,61262,251040,116963
46895	-429.108	-101.8899	280	2	26.64	181796,176935,36688,273100,221360
83288	-493.6596	-42.2311	179	2	82.64	218993,31603,203604,131773,204672
2213	-343.7697	-81.7066	2032	2	44.24	199828,259296,176943,199826,36680
38801	-398.1594	-95.143	205	2	17.3	114677,173690,242847,271819,244488
8223	-422.4207	-115.9621	694	2	12.8	218010,14320,1118,79356,61788
74887	-224.114	-312.159	100	2	56.68	9775,270300,34242,64394,65415
49818	-192.1973	-314.942	221	2	54.12	261480,13799,86882,139445,258112
79586	-413.7625	-97.3099	179	2	38.5	255100,258516,2485,172072,239576
54217	-303.6926	-295.945	317	2	60.27	54094,91763,29325,4355,254728
62318	-348.0821	295.6009	140	2	10.81	22484,152265,139010,199348,95144
70104	-301.8351	95.2304	60	2	28.51	268435,123265,173612,178486,178495
76879	-171.1058	-374.0119	50	2	81.69	124668,216862,4660,27025,4659
49832	-355.0516	-218.3725	211	2	20.91	68197,199758,268748,260863,261241
57952	-408.2077	-113.4178	25	2	90.76	168518,91635,13498,222204,156878
80838	-390.8209	-163.0432	58	2	19.71	101436,142904,121759,82321,125146
19909	-346.0579	-220.148	133	2	49.91	28064,203051,173575,33740,139507
34607	-398.8164	102.124	240	2	71.23	29385,137201,218100,245236,170375
26395	-296.088	124.697	381	2	15.34	115478,73555,77018,73560,209674
52838	-414.6569	127.9372	136	2	21.26	86512,223546,222305,106455,170072
56720	-389.4047	97.7402	162	2	64.21	71993,221548,185056,260672,71999
39094	-398.0948	-120.8646	170	2	35.05	63059,81995,7736,244000,175063
38560	-335.822	85.3966	259	2	14.52	140031,167059,138539,138540,150449
69246	-366.2983	26.6999	37	2	84.46	201133,141556,70667,154697,21664
33578	-306.3946	-291.6165	45	2	32.34	50748,255112,255101,210063,271113
24173	-414.1777	-64.1902	81	2	9.4	50903,84299,93751,177057,145320
15876	4.4577	6.5132	464	2	3.73	189698,32926,217869,118458,50577
42277	-361.4789	17.9809	172	2	2.95	246515,251140,47405,185522,192748
51861	110.4768	-440.0172	51	2	67.86	91211,8673,20936,37665,24955
10084	-378.4016	42.2444	187	2	7.45	208824,7343,146344,245964,242798
30988	-362.1962	41.9289	324	2	33.28	206362,237889,134359,153262,51049
10378	-359.3285	196.2467	207	2	2.16	131769,106137,265333,171793,127890
59452	-317.7275	77.8044	166	2	55.48	264860,170311,222291,68091,28450
4349	-365.3229	-223.4807	235	2	3.36	263680,228395,135716,263684,112453
46223	-431.9949	-101.2028	28	2	83.25	84326,41701,180808,222091,66795
61673	-415.2383	-15.3233	127	2	56.83	273913,118173,185751,201592,87259
29347	-444.8457	-81.5149	64	2	15.38	156314,235308,80120,145376,235330
46039	-320.491	89.3719	187	2	42.66	235373,100679,106137,250360,137098
37125	-78.7387	282.578	291	6	30.17	262634,262741,180465,196729,245394
64663	-90.7086	442.0052	36	6	62.62	180842,181223,240570,195542,39173
65596	84.5951	401.0114	100	6	67.19	253930,122692,30959,122735,122736
